time,passenger_count,trip_distance,trip_duration,PULocationID,DOLocationID
2024-10-30 06:00:00,1.0,8.1,35.5,69.0,33.0
2024-10-30 07:00:00,1.0,4.4,24.0,47.0,140.0
2024-10-30 08:00:00,1.0,2.25,28.5,247.0,41.0
2024-10-30 09:00:00,1.0,1.65,18.5,51.0,242.0
2024-10-30 10:00:00,1.0,2.8,33.0,47.0,94.0
2024-10-30 11:00:00,1.0,2.9,18.0,242.0,31.0
2024-10-30 12:00:00,1.0,6.8,39.5,119.0,70.0
2024-10-30 13:00:00,1.0,3.4,27.0,174.0,16.0
2024-10-30 14:00:00,1.0,6.0,35.0,69.0,3.0
2024-10-30 15:00:00,1.0,9.5,69.0,47.0,265.0
2024-10-30 16:00:00,1.0,8.1,46.0,168.0,168.0
2024-10-30 17:00:00,1.0,0.955,20.0,167.0,167.0
2024-10-30 18:00:00,1.0,5.7,24.0,78.0,47.0
2024-10-30 19:00:00,1.0,3.2,18.0,168.0,89.0
2024-10-30 20:00:00,1.0,10.9,38.0,147.0,100.0
2024-10-30 21:00:00,3.0,0.0,19.0,46.0,42.0
2024-10-30 22:00:00,1.0,0.0,8.0,94.0,18.0
2024-10-30 23:00:00,1.0,0.0,16.0,20.0,59.0
2024-10-31 00:00:00,1.0,0.98,9.0,168.0,69.0
2024-10-31 01:00:00,2.0,0.735,12.0,69.0,174.0
2024-10-31 02:00:00,1.0,0.11,0.0,20.0,235.0
2024-10-31 03:00:00,1.0,0.11,0.0,20.0,235.0
2024-10-31 04:00:00,1.0,6.949999999999999,27.5,51.0,4.0
2024-10-31 05:00:00,1.0,4.1,24.0,51.0,88.0
2024-10-31 06:00:00,1.0,3.9,31.0,169.0,126.0
2024-10-31 07:00:00,1.0,0.77,33.0,69.0,242.0
2024-10-31 08:00:00,1.0,3.4,32.0,3.0,75.0
2024-10-31 09:00:00,1.0,3.3,32.0,69.0,42.0
2024-10-31 10:00:00,1.0,4.5,45.5,69.0,126.0
2024-10-31 11:00:00,1.0,3.85,29.0,242.0,235.0
2024-10-31 12:00:00,1.0,3.7,30.0,69.0,18.0
2024-10-31 13:00:00,1.0,4.0,35.0,241.0,7.0
2024-10-31 14:00:00,1.0,6.3,24.0,168.0,75.0
2024-10-31 15:00:00,1.0,8.4,48.0,78.0,86.0
2024-10-31 16:00:00,1.0,3.5,35.0,174.0,41.0
2024-10-31 17:00:00,1.0,2.5,22.0,242.0,213.0
2024-10-31 18:00:00,1.0,1.8,24.0,220.0,241.0
2024-10-31 19:00:00,1.0,13.5,29.0,51.0,38.0
2024-10-31 20:00:00,1.0,0.03,0.0,147.0,147.0
2024-10-31 21:00:00,1.0,0.03,0.0,147.0,147.0
2024-10-31 22:00:00,1.0,1.8,8.0,119.0,53.0
2024-10-31 23:00:00,1.0,5.25,17.5,136.0,42.0
2024-11-01 00:00:00,1.0,0.69,4.0,119.0,75.0
2024-11-01 01:00:00,1.0,0.69,4.0,119.0,75.0
2024-11-01 02:00:00,1.0,0.69,4.0,119.0,75.0
2024-11-01 03:00:00,1.0,0.69,4.0,119.0,75.0
2024-11-01 04:00:00,1.0,3.9,25.0,51.0,55.0
2024-11-01 05:00:00,1.0,10.3,30.0,51.0,45.0
2024-11-01 06:00:00,1.0,4.3,24.0,51.0,159.0
2024-11-01 07:00:00,1.0,1.9,34.5,32.0,174.0
2024-11-01 08:00:00,1.0,1.8,18.0,51.0,41.0
2024-11-01 09:00:00,1.0,1.8,37.0,47.0,20.0
2024-11-01 10:00:00,1.0,3.3,26.0,159.0,78.0
2024-11-01 11:00:00,1.0,2.25,22.0,51.0,78.0
2024-11-01 12:00:00,1.0,2.8,17.0,18.0,51.0
2024-11-01 13:00:00,1.0,2.1,33.0,159.0,136.0
2024-11-01 14:00:00,1.0,4.985,31.5,32.0,32.0
2024-11-01 15:00:00,1.0,2.8,27.0,168.0,48.0
2024-11-01 16:00:00,1.0,3.95,33.5,20.0,20.0
2024-11-01 17:00:00,1.0,3.0,20.0,242.0,41.0
2024-11-01 18:00:00,1.0,5.3,22.0,51.0,167.0
2024-11-01 19:00:00,1.0,1.4,10.5,167.0,167.0
2024-11-01 20:00:00,1.0,2.25,12.5,32.0,152.0
2024-11-01 21:00:00,1.0,6.16,27.0,167.0,265.0
2024-11-01 22:00:00,1.0,6.065,17.0,78.0,16.0
2024-11-01 23:00:00,2.0,0.0,7.0,168.0,168.0
2024-11-02 00:00:00,2.0,0.0,7.0,168.0,168.0
2024-11-02 01:00:00,1.0,0.0,1.0,3.0,3.0
2024-11-02 02:00:00,1.0,0.62,4.0,169.0,169.0
2024-11-02 03:00:00,1.0,0.62,4.0,169.0,169.0
2024-11-02 04:00:00,1.0,10.75,29.5,51.0,140.0
2024-11-02 05:00:00,1.0,3.5,34.0,126.0,68.0
2024-11-02 06:00:00,1.0,4.8,38.0,51.0,119.0
2024-11-02 07:00:00,1.0,0.8,26.0,47.0,24.0
2024-11-02 08:00:00,1.0,5.0,31.0,220.0,42.0
2024-11-02 09:00:00,1.0,3.2,25.5,167.0,51.0
2024-11-02 10:00:00,1.0,3.95,24.5,168.0,75.0
2024-11-02 11:00:00,1.0,2.55,16.0,242.0,51.0
2024-11-02 12:00:00,1.0,3.4,22.0,60.0,159.0
2024-11-02 13:00:00,1.0,1.17,19.0,159.0,185.0
2024-11-02 14:00:00,1.0,4.6,47.0,18.0,166.0
2024-11-02 15:00:00,1.0,3.475,29.0,182.0,168.0
2024-11-02 16:00:00,1.0,2.39,36.0,168.0,167.0
2024-11-02 17:00:00,1.0,2.495,20.5,159.0,42.0
2024-11-02 18:00:00,1.0,2.8,22.0,18.0,60.0
2024-11-02 19:00:00,1.0,7.055,27.0,220.0,246.0
2024-11-02 20:00:00,1.0,7.055,27.0,220.0,246.0
2024-11-02 21:00:00,1.0,4.705,22.5,20.0,68.0
2024-11-02 22:00:00,1.0,1.85,14.5,69.0,166.0
2024-11-02 23:00:00,5.0,0.0,12.0,126.0,119.0
2024-11-03 00:00:00,1.0,1.6,32.0,3.0,63.0
2024-11-03 01:00:00,1.0,2.1,13.0,119.0,41.0
2024-11-03 02:00:00,1.5,0.005,0.5,20.0,20.0
2024-11-03 03:00:00,1.5,0.0,5.0,60.0,60.0
2024-11-03 04:00:00,1.5,0.0,12.5,136.0,42.0
2024-11-03 05:00:00,1.0,1.6,32.0,254.0,48.0
2024-11-03 06:00:00,1.0,0.0,10.0,3.0,32.0
2024-11-03 07:00:00,1.0,1.625,15.5,159.0,47.0
2024-11-03 08:00:00,1.0,4.15,24.0,51.0,18.0
2024-11-03 09:00:00,1.0,2.3,26.0,51.0,41.0
2024-11-03 10:00:00,1.0,2.8,24.0,213.0,51.0
2024-11-03 11:00:00,1.0,1.55,13.5,78.0,51.0
2024-11-03 12:00:00,1.0,3.2,27.0,18.0,41.0
2024-11-03 13:00:00,1.0,3.4,19.5,60.0,3.0
2024-11-03 14:00:00,1.0,3.2,18.5,51.0,51.0
2024-11-03 15:00:00,1.0,5.7,32.0,47.0,69.0
2024-11-03 16:00:00,1.0,3.7,32.0,212.0,48.0
2024-11-03 17:00:00,1.0,4.78,29.0,51.0,60.0
2024-11-03 18:00:00,1.0,0.4,24.0,174.0,168.0
2024-11-03 19:00:00,1.5,0.0,3.0,168.0,168.0
2024-11-03 20:00:00,1.0,4.6,19.0,94.0,126.0
2024-11-03 21:00:00,1.0,4.75,6.0,259.0,3.0
2024-11-03 22:00:00,1.0,0.55,10.5,168.0,147.0
2024-11-03 23:00:00,2.0,0.0,13.5,147.0,20.0
2024-11-04 00:00:00,1.0,0.0,16.0,168.0,74.0
2024-11-04 01:00:00,1.0,5.5,12.0,126.0,51.0
2024-11-04 02:00:00,1.0,0.0,9.0,159.0,8.0
2024-11-04 03:00:00,1.0,0.0,3.5,47.0,169.0
2024-11-04 04:00:00,1.0,0.0,10.0,168.0,18.0
2024-11-04 05:00:00,1.0,0.0,10.0,3.0,81.0
2024-11-04 06:00:00,1.0,2.3,14.0,168.0,168.0
2024-11-04 07:00:00,1.0,0.55,13.5,18.0,78.0
2024-11-04 08:00:00,1.0,3.36,22.0,3.0,47.0
2024-11-04 09:00:00,1.0,2.4,31.0,69.0,41.0
2024-11-04 10:00:00,1.0,1.08,28.0,235.0,18.0
2024-11-04 11:00:00,1.0,1.65,22.5,119.0,167.0
2024-11-04 12:00:00,1.0,2.2,10.0,220.0,3.0
2024-11-04 13:00:00,1.0,1.09,16.0,167.0,51.0
2024-11-04 14:00:00,1.0,0.8500000000000001,15.0,168.0,168.0
2024-11-04 15:00:00,1.0,3.1,28.0,51.0,213.0
2024-11-04 16:00:00,1.0,4.9,27.0,47.0,254.0
2024-11-04 17:00:00,1.0,1.74,19.0,254.0,78.0
2024-11-04 18:00:00,1.0,0.0,16.0,51.0,119.0
2024-11-04 19:00:00,1.0,0.0,17.0,51.0,41.0
2024-11-04 20:00:00,1.0,1.76,14.0,69.0,119.0
2024-11-04 21:00:00,2.0,0.52,12.5,159.0,69.0
2024-11-04 22:00:00,2.0,0.52,12.5,159.0,69.0
2024-11-04 23:00:00,1.0,12.66,14.0,241.0,57.0
2024-11-05 00:00:00,1.0,0.0,0.0,235.0,235.0
2024-11-05 01:00:00,1.0,0.0,0.0,235.0,235.0
2024-11-05 02:00:00,1.0,0.0,0.0,235.0,235.0
2024-11-05 03:00:00,1.0,0.0,0.0,235.0,235.0
2024-11-05 04:00:00,1.0,11.7,26.0,119.0,68.0
2024-11-05 05:00:00,1.0,5.6,28.0,254.0,137.0
2024-11-05 06:00:00,1.0,6.05,40.5,51.0,159.0
2024-11-05 07:00:00,1.0,2.7,27.5,168.0,250.0
2024-11-05 08:00:00,1.0,1.85,38.5,213.0,140.0
2024-11-05 09:00:00,1.0,3.49,32.0,169.0,137.0
2024-11-05 10:00:00,1.0,2.9,22.0,167.0,235.0
2024-11-05 11:00:00,1.0,4.4,36.0,18.0,137.0
2024-11-05 12:00:00,1.0,7.4,45.0,69.0,38.0
2024-11-05 13:00:00,1.0,5.25,30.5,220.0,51.0
2024-11-05 14:00:00,1.0,3.975,30.0,168.0,168.0
2024-11-05 15:00:00,1.0,3.97,21.0,60.0,75.0
2024-11-05 16:00:00,1.0,3.5500000000000003,30.0,168.0,168.0
2024-11-05 17:00:00,1.0,2.7,37.0,168.0,69.0
2024-11-05 18:00:00,1.0,2.4,15.0,168.0,60.0
2024-11-05 19:00:00,1.0,0.0,15.0,51.0,9.0
2024-11-05 20:00:00,1.0,0.0,13.5,51.0,51.0
2024-11-05 21:00:00,1.5,0.0,9.0,126.0,208.0
2024-11-05 22:00:00,1.5,0.0,9.0,126.0,208.0
2024-11-05 23:00:00,1.0,5.19,22.5,182.0,90.0
2024-11-06 00:00:00,1.0,0.8500000000000001,5.0,147.0,126.0
2024-11-06 01:00:00,2.0,0.15,1.0,168.0,168.0
2024-11-06 02:00:00,2.0,0.0,17.0,254.0,126.0
2024-11-06 03:00:00,1.0,9.3,74.0,168.0,68.0
2024-11-06 04:00:00,1.0,11.6,25.0,259.0,140.0
2024-11-06 05:00:00,1.0,8.9,34.0,20.0,35.0
2024-11-06 06:00:00,1.0,3.3,25.5,51.0,168.0
2024-11-06 07:00:00,1.0,1.6,23.0,247.0,51.0
2024-11-06 08:00:00,1.0,5.8,31.0,51.0,208.0
2024-11-06 09:00:00,1.0,4.5,42.0,167.0,3.0
2024-11-06 10:00:00,1.0,4.3,28.0,119.0,164.0
2024-11-06 11:00:00,1.0,4.65,36.0,168.0,3.0
2024-11-06 12:00:00,1.0,2.2,26.0,51.0,41.0
2024-11-06 13:00:00,1.0,4.0,24.0,208.0,4.0
2024-11-06 14:00:00,1.0,4.82,31.0,242.0,32.0
2024-11-06 15:00:00,1.0,3.1,32.0,119.0,69.0
2024-11-06 16:00:00,1.0,2.42,29.0,32.0,254.0
2024-11-06 17:00:00,1.0,5.3,27.0,51.0,141.0
2024-11-06 18:00:00,1.0,7.04,36.0,168.0,130.0
2024-11-06 19:00:00,1.0,0.25,1.0,168.0,168.0
2024-11-06 20:00:00,1.0,0.0,23.0,147.0,230.0
2024-11-06 21:00:00,1.0,8.1,21.0,94.0,94.0
2024-11-06 22:00:00,1.0,0.0,1.0,147.0,147.0
2024-11-06 23:00:00,1.0,0.54,4.0,3.0,159.0
2024-11-07 00:00:00,1.0,0.16,6.0,69.0,69.0
2024-11-07 01:00:00,1.0,3.51,17.0,18.0,159.0
2024-11-07 02:00:00,1.0,3.51,17.0,18.0,159.0
2024-11-07 03:00:00,1.0,3.51,17.0,18.0,159.0
2024-11-07 04:00:00,1.0,10.3,19.0,51.0,51.0
2024-11-07 05:00:00,1.0,2.1,25.0,169.0,242.0
2024-11-07 06:00:00,1.0,7.35,42.0,51.0,159.0
2024-11-07 07:00:00,1.0,1.95,28.0,159.0,247.0
2024-11-07 08:00:00,1.0,2.55,32.5,51.0,51.0
2024-11-07 09:00:00,1.0,3.65,31.0,182.0,185.0
2024-11-07 10:00:00,1.0,2.0,25.0,78.0,20.0
2024-11-07 11:00:00,1.0,5.050000000000001,27.0,242.0,242.0
2024-11-07 12:00:00,1.0,6.0,47.0,185.0,205.0
2024-11-07 13:00:00,1.0,3.4,27.5,242.0,51.0
2024-11-07 14:00:00,1.0,1.62,21.0,241.0,228.0
2024-11-07 15:00:00,1.0,3.0700000000000003,20.0,168.0,147.0
2024-11-07 16:00:00,1.0,3.0,34.0,159.0,51.0
2024-11-07 17:00:00,1.0,4.39,36.0,20.0,20.0
2024-11-07 18:00:00,1.0,7.95,39.0,51.0,51.0
2024-11-07 19:00:00,1.0,0.15,18.5,60.0,60.0
2024-11-07 20:00:00,1.0,2.445,19.5,3.0,69.0
2024-11-07 21:00:00,1.0,0.0,28.0,69.0,69.0
2024-11-07 22:00:00,1.0,1.83,7.5,159.0,168.0
2024-11-07 23:00:00,1.0,1.83,7.5,159.0,168.0
2024-11-08 00:00:00,1.0,0.0,0.0,159.0,159.0
2024-11-08 01:00:00,1.5,1.75,8.0,168.0,167.0
2024-11-08 02:00:00,1.5,1.75,8.0,168.0,167.0
2024-11-08 03:00:00,1.5,1.75,8.0,168.0,167.0
2024-11-08 04:00:00,1.0,8.05,28.0,51.0,83.0
2024-11-08 05:00:00,1.0,11.1,35.0,51.0,145.0
2024-11-08 06:00:00,1.0,3.7,34.0,51.0,159.0
2024-11-08 07:00:00,1.0,4.45,46.5,51.0,14.0
2024-11-08 08:00:00,1.0,3.55,32.5,248.0,140.0
2024-11-08 09:00:00,1.0,4.6,31.0,18.0,51.0
2024-11-08 10:00:00,1.0,2.5,34.5,78.0,140.0
2024-11-08 11:00:00,1.0,4.3,23.5,213.0,213.0
2024-11-08 12:00:00,1.0,2.7,27.0,174.0,7.0
2024-11-08 13:00:00,1.0,2.6,21.0,174.0,18.0
2024-11-08 14:00:00,1.0,2.5,34.0,18.0,235.0
2024-11-08 15:00:00,1.0,4.05,36.0,182.0,75.0
2024-11-08 16:00:00,1.0,7.295,35.5,20.0,42.0
2024-11-08 17:00:00,1.0,2.9,37.5,136.0,49.0
2024-11-08 18:00:00,1.0,2.5,28.0,168.0,31.0
2024-11-08 19:00:00,1.0,1.27,27.0,69.0,78.0
2024-11-08 20:00:00,1.0,1.83,9.0,168.0,69.0
2024-11-08 21:00:00,1.0,0.0,8.0,81.0,74.0
2024-11-08 22:00:00,1.0,14.8,38.0,254.0,232.0
2024-11-08 23:00:00,1.0,1.1,10.0,241.0,18.0
2024-11-09 00:00:00,1.0,5.82,25.0,94.0,42.0
2024-11-09 01:00:00,1.0,2.94,12.5,168.0,47.0
2024-11-09 02:00:00,1.0,1.93,7.0,168.0,42.0
2024-11-09 03:00:00,1.0,1.93,7.0,168.0,42.0
2024-11-09 04:00:00,1.0,8.3,13.0,69.0,138.0
2024-11-09 05:00:00,1.0,2.8,49.0,247.0,51.0
2024-11-09 06:00:00,1.0,1.38,35.5,51.0,68.0
2024-11-09 07:00:00,1.0,3.5,42.0,78.0,159.0
2024-11-09 08:00:00,1.0,4.0,27.0,119.0,242.0
2024-11-09 09:00:00,1.0,4.35,29.0,51.0,51.0
2024-11-09 10:00:00,1.0,5.7,33.0,20.0,69.0
2024-11-09 11:00:00,1.0,4.199999999999999,50.0,159.0,33.0
2024-11-09 12:00:00,1.0,6.4,34.0,220.0,68.0
2024-11-09 13:00:00,1.0,1.6,33.0,51.0,69.0
2024-11-09 14:00:00,1.0,3.5,27.0,81.0,242.0
2024-11-09 15:00:00,1.0,3.55,37.5,242.0,42.0
2024-11-09 16:00:00,1.0,3.8,40.5,168.0,48.0
2024-11-09 17:00:00,1.0,2.1,42.0,32.0,42.0
2024-11-09 18:00:00,1.0,1.6,19.0,247.0,240.0
2024-11-09 19:00:00,1.0,6.7,27.0,51.0,38.0
2024-11-09 20:00:00,1.0,1.31,14.0,69.0,21.0
2024-11-09 21:00:00,1.0,1.31,14.0,69.0,21.0
2024-11-09 22:00:00,1.0,15.34,28.0,69.0,244.0
2024-11-09 23:00:00,1.0,15.34,28.0,69.0,244.0
2024-11-10 00:00:00,1.0,1.73,10.0,167.0,167.0
2024-11-10 01:00:00,1.0,3.51,14.0,69.0,90.0
2024-11-10 02:00:00,1.0,9.47,32.0,69.0,185.0
2024-11-10 03:00:00,1.0,0.56,3.0,159.0,20.0
2024-11-10 04:00:00,1.0,11.4,16.0,69.0,50.0
2024-11-10 05:00:00,1.0,0.0,15.0,168.0,244.0
2024-11-10 06:00:00,1.0,0.9,12.0,51.0,51.0
2024-11-10 07:00:00,1.0,3.15,20.5,168.0,39.0
2024-11-10 08:00:00,1.0,2.705,12.0,254.0,254.0
2024-11-10 09:00:00,1.0,3.3,21.0,3.0,74.0
2024-11-10 10:00:00,1.0,1.0,35.0,169.0,10.0
2024-11-10 11:00:00,1.0,1.45,41.0,51.0,41.0
2024-11-10 12:00:00,1.0,4.6,33.0,119.0,94.0
2024-11-10 13:00:00,1.0,1.9,17.0,51.0,81.0
2024-11-10 14:00:00,1.0,3.1,27.0,18.0,132.0
2024-11-10 15:00:00,1.0,2.7,35.0,47.0,25.0
2024-11-10 16:00:00,1.0,1.0,22.0,51.0,47.0
2024-11-10 17:00:00,1.0,1.86,26.0,247.0,153.0
2024-11-10 18:00:00,1.0,4.765000000000001,25.0,69.0,159.0
2024-11-10 19:00:00,1.0,1.66,14.0,60.0,116.0
2024-11-10 20:00:00,1.0,0.0,5.0,168.0,168.0
2024-11-10 21:00:00,1.5,4.7,25.0,47.0,47.0
2024-11-10 22:00:00,1.0,0.5,7.0,169.0,18.0
2024-11-10 23:00:00,1.0,0.0,12.0,18.0,18.0
2024-11-11 00:00:00,1.0,5.41,6.0,242.0,253.0
2024-11-11 01:00:00,1.0,0.0,0.0,220.0,220.0
2024-11-11 02:00:00,3.0,3.735,18.5,32.0,74.0
2024-11-11 03:00:00,3.0,9.23,20.0,259.0,213.0
2024-11-11 04:00:00,1.0,10.1,26.0,69.0,48.0
2024-11-11 05:00:00,1.0,2.9,20.0,81.0,230.0
2024-11-11 06:00:00,1.0,0.0,15.0,168.0,18.0
2024-11-11 07:00:00,1.0,1.6,28.5,47.0,231.0
2024-11-11 08:00:00,1.0,6.8500000000000005,26.0,51.0,126.0
2024-11-11 09:00:00,1.0,5.3,22.0,119.0,4.0
2024-11-11 10:00:00,1.0,4.2,21.0,51.0,32.0
2024-11-11 11:00:00,1.0,10.3,35.0,18.0,25.0
2024-11-11 12:00:00,1.0,1.3,16.0,32.0,41.0
2024-11-11 13:00:00,1.0,1.87,19.5,168.0,220.0
2024-11-11 14:00:00,1.0,1.65,33.0,94.0,69.0
2024-11-11 15:00:00,1.0,0.0,26.0,69.0,78.0
2024-11-11 16:00:00,1.0,13.71,34.0,240.0,90.0
2024-11-11 17:00:00,1.0,0.0,30.0,168.0,168.0
2024-11-11 18:00:00,1.0,2.9,40.0,167.0,42.0
2024-11-11 19:00:00,1.0,1.8,39.0,168.0,127.0
2024-11-11 20:00:00,1.0,3.59,13.0,78.0,147.0
2024-11-11 21:00:00,1.0,0.0,5.0,18.0,18.0
2024-11-11 22:00:00,1.0,0.0,10.5,81.0,18.0
2024-11-11 23:00:00,1.0,0.0,20.0,69.0,42.0
2024-11-12 00:00:00,1.0,0.0,20.0,69.0,42.0
2024-11-12 01:00:00,1.0,0.0,20.0,69.0,42.0
2024-11-12 02:00:00,1.0,0.0,20.0,69.0,42.0
2024-11-12 03:00:00,1.0,13.75,16.0,159.0,1.0
2024-11-12 04:00:00,1.0,10.85,34.5,51.0,74.0
2024-11-12 05:00:00,1.0,8.15,26.0,182.0,25.0
2024-11-12 06:00:00,1.0,7.0,41.0,51.0,74.0
2024-11-12 07:00:00,1.0,3.65,30.0,69.0,140.0
2024-11-12 08:00:00,1.0,0.7,27.5,168.0,69.0
2024-11-12 09:00:00,1.0,6.45,50.5,47.0,161.0
2024-11-12 10:00:00,1.0,3.1,20.0,59.0,59.0
2024-11-12 11:00:00,1.0,5.1,38.0,51.0,137.0
2024-11-12 12:00:00,1.0,4.6,34.5,242.0,126.0
2024-11-12 13:00:00,1.0,4.1,29.0,242.0,48.0
2024-11-12 14:00:00,1.0,6.06,24.0,47.0,215.0
2024-11-12 15:00:00,1.0,5.7,45.0,242.0,42.0
2024-11-12 16:00:00,1.0,4.6,40.0,168.0,42.0
2024-11-12 17:00:00,1.0,2.855,46.0,60.0,62.0
2024-11-12 18:00:00,1.0,0.0,0.0,167.0,74.0
2024-11-12 19:00:00,1.0,0.0,0.0,78.0,155.0
2024-11-12 20:00:00,3.0,8.88,16.5,18.0,20.0
2024-11-12 21:00:00,3.0,8.88,16.5,18.0,20.0
2024-11-12 22:00:00,3.0,7.57,21.0,174.0,119.0
2024-11-12 23:00:00,1.0,0.0,0.0,247.0,247.0
2024-11-13 00:00:00,1.0,4.63,12.5,69.0,136.0
2024-11-13 01:00:00,1.0,4.63,12.5,69.0,136.0
2024-11-13 02:00:00,1.0,4.63,12.5,69.0,136.0
2024-11-13 03:00:00,1.0,4.63,12.5,69.0,136.0
2024-11-13 04:00:00,1.0,7.55,25.0,119.0,41.0
2024-11-13 05:00:00,1.0,8.75,33.0,182.0,45.0
2024-11-13 06:00:00,1.0,10.1,44.0,182.0,45.0
2024-11-13 07:00:00,1.0,1.2,27.0,20.0,242.0
2024-11-13 08:00:00,1.0,2.7,48.0,168.0,137.0
2024-11-13 09:00:00,1.0,6.3,48.0,168.0,164.0
2024-11-13 10:00:00,1.0,6.27,32.0,254.0,75.0
2024-11-13 11:00:00,1.0,7.199999999999999,40.0,20.0,48.0
2024-11-13 12:00:00,1.0,3.0,25.0,182.0,75.0
2024-11-13 13:00:00,1.0,4.6,31.0,167.0,3.0
2024-11-13 14:00:00,1.0,4.27,24.5,220.0,32.0
2024-11-13 15:00:00,1.0,9.415,50.5,18.0,119.0
2024-11-13 16:00:00,1.0,3.02,63.0,168.0,3.0
2024-11-13 17:00:00,1.0,2.5,59.0,32.0,37.0
2024-11-13 18:00:00,1.0,1.895,13.5,240.0,20.0
2024-11-13 19:00:00,1.0,8.46,26.0,220.0,74.0
2024-11-13 20:00:00,1.0,0.0,20.0,168.0,185.0
2024-11-13 21:00:00,1.0,0.68,5.0,47.0,47.0
2024-11-13 22:00:00,1.0,2.755,9.0,81.0,18.0
2024-11-13 23:00:00,1.0,1.0,11.0,94.0,20.0
2024-11-14 00:00:00,1.0,1.0,11.0,94.0,20.0
2024-11-14 01:00:00,1.0,1.0,11.0,94.0,20.0
2024-11-14 02:00:00,1.0,1.0,11.0,94.0,20.0
2024-11-14 03:00:00,1.0,6.375,13.5,119.0,1.0
2024-11-14 04:00:00,1.0,10.6,25.0,51.0,68.0
2024-11-14 05:00:00,1.0,3.7,28.0,51.0,45.0
2024-11-14 06:00:00,1.0,6.35,38.5,51.0,107.0
2024-11-14 07:00:00,1.0,0.6000000000000001,16.5,51.0,185.0
2024-11-14 08:00:00,1.0,3.3,34.0,78.0,18.0
2024-11-14 09:00:00,1.0,6.2,41.0,213.0,168.0
2024-11-14 10:00:00,1.0,5.4,36.0,18.0,41.0
2024-11-14 11:00:00,1.0,6.65,42.5,169.0,137.0
2024-11-14 12:00:00,1.0,4.8,30.0,69.0,119.0
2024-11-14 13:00:00,1.0,3.0,19.0,247.0,20.0
2024-11-14 14:00:00,1.0,4.3,26.0,159.0,242.0
2024-11-14 15:00:00,1.0,3.9,40.5,242.0,18.0
2024-11-14 16:00:00,1.0,2.2,21.0,168.0,168.0
2024-11-14 17:00:00,1.0,0.7,36.0,168.0,3.0
2024-11-14 18:00:00,1.0,3.3,25.0,32.0,116.0
2024-11-14 19:00:00,1.0,0.0,18.0,78.0,42.0
2024-11-14 20:00:00,1.0,0.0,0.0,18.0,18.0
2024-11-14 21:00:00,1.0,0.0,36.0,147.0,76.0
2024-11-14 22:00:00,1.0,0.0,36.0,147.0,76.0
2024-11-14 23:00:00,1.0,0.0,0.0,168.0,168.0
2024-11-15 00:00:00,1.0,0.04,1.0,247.0,4.0
2024-11-15 01:00:00,1.0,0.0,1.0,47.0,47.0
2024-11-15 02:00:00,1.0,4.26,11.0,241.0,119.0
2024-11-15 03:00:00,1.0,3.05,20.0,18.0,47.0
2024-11-15 04:00:00,1.0,10.7,31.0,51.0,83.0
2024-11-15 05:00:00,1.0,11.5,40.0,183.0,231.0
2024-11-15 06:00:00,1.0,4.9,52.0,51.0,69.0
2024-11-15 07:00:00,1.0,2.3499999999999996,37.0,51.0,20.0
2024-11-15 08:00:00,1.0,2.8,30.5,81.0,242.0
2024-11-15 09:00:00,1.0,2.95,21.0,18.0,242.0
2024-11-15 10:00:00,1.0,4.0,27.0,235.0,242.0
2024-11-15 11:00:00,1.0,4.4,33.0,168.0,32.0
2024-11-15 12:00:00,1.0,3.8,17.0,242.0,242.0
2024-11-15 13:00:00,1.0,3.65,19.5,51.0,213.0
2024-11-15 14:00:00,1.0,1.6,25.0,174.0,19.0
2024-11-15 15:00:00,1.0,2.45,31.0,220.0,168.0
2024-11-15 16:00:00,1.0,9.55,55.0,18.0,41.0
2024-11-15 17:00:00,1.0,6.1,42.0,147.0,18.0
2024-11-15 18:00:00,1.0,2.3,33.0,69.0,74.0
2024-11-15 19:00:00,1.0,0.0,4.0,168.0,94.0
2024-11-15 20:00:00,1.0,3.4,16.5,235.0,229.0
2024-11-15 21:00:00,1.0,5.3,15.0,136.0,254.0
2024-11-15 22:00:00,1.0,5.3,15.0,136.0,254.0
2024-11-15 23:00:00,1.0,0.97,8.0,69.0,42.0
2024-11-16 00:00:00,1.0,0.0,0.0,18.0,18.0
2024-11-16 01:00:00,1.0,0.0,0.0,18.0,18.0
2024-11-16 02:00:00,1.0,17.16,22.0,78.0,132.0
2024-11-16 03:00:00,1.0,0.0,15.0,94.0,3.0
2024-11-16 04:00:00,1.0,9.6,27.0,51.0,51.0
2024-11-16 05:00:00,1.0,3.7,26.0,81.0,247.0
2024-11-16 06:00:00,1.0,5.25,34.5,51.0,107.0
2024-11-16 07:00:00,1.0,3.5,31.0,51.0,60.0
2024-11-16 08:00:00,1.0,3.1,37.0,51.0,100.0
2024-11-16 09:00:00,1.0,2.55,29.5,213.0,242.0
2024-11-16 10:00:00,1.0,2.1500000000000004,22.0,51.0,242.0
2024-11-16 11:00:00,1.0,6.5649999999999995,28.5,51.0,75.0
2024-11-16 12:00:00,1.0,3.3000000000000003,33.5,200.0,3.0
2024-11-16 13:00:00,1.0,0.85,8.0,259.0,42.0
2024-11-16 14:00:00,1.0,1.79,21.0,168.0,69.0
2024-11-16 15:00:00,1.0,5.55,43.0,32.0,17.0
2024-11-16 16:00:00,1.0,2.5,29.0,78.0,20.0
2024-11-16 17:00:00,1.0,6.4,41.0,168.0,41.0
2024-11-16 18:00:00,1.0,2.4,23.0,168.0,41.0
